learner_id,archetype,event_index,question_id,concept_id,difficulty,difficulty_score,knowledge_before,fatigue_before,correct,guessed,total_response_time,reading_time,time_after_last_interaction,attempts,skip,option_changes,mouse_distance,mouse_speed,hover_time,typing_speed,backspaces,delete_frequency,pause_duration,question_number,session_duration,tab_switches
sim-00226,rapid,11,advanced_algorithms-item-11,advanced_algorithms,easy,1,0.304282,0.195058,True,False,24.324,9.663,0.328,1,False,2,996.284,41.569,14.661,30.837,1,2,2.5,11,267.564,1
sim-00226,rapid,12,graphs-item-12,graphs,easy,2,0.364064,0.208901,False,False,32.603,9.516,1.281,1,False,2,1120.137,36.633,23.086,30.837,3,0,1.728,12,391.233,1
sim-00226,rapid,13,deadlocks-item-13,deadlocks,easy,3,0.318353,0.224002,True,False,39.356,10.133,2.672,1,False,2,730.74,43.066,29.223,30.837,2,2,1.346,13,511.629,1
sim-00226,rapid,14,transport_protocols-item-14,transport_protocols,medium,4,0.375758,0.240362,True,False,38.815,13.408,2.357,1,False,1,1132.721,61.337,25.406,30.837,3,0,2.247,14,543.406,1
sim-00226,rapid,15,ip_addressing-item-15,ip_addressing,medium,5,0.423464,0.25798,True,False,43.561,14.294,1.921,1,False,2,835.007,24.384,29.267,30.837,3,3,2.786,15,653.419,1
sim-00226,rapid,16,application_protocols-item-16,application_protocols,medium,6,0.463111,0.276856,False,False,53.998,17.014,1.99,1,False,2,773.3,28.948,36.984,30.837,2,2,2.466,16,863.964,1
sim-00226,rapid,17,deadlocks-item-17,deadlocks,medium,7,0.400665,0.296992,True,False,60.347,14.727,2.895,1,False,2,973.693,63.642,45.62,30.837,2,1,3.503,17,1025.894,0
sim-00226,rapid,18,complexity_analysis-item-18,complexity_analysis,hard,8,0.444163,0.318385,False,False,63.059,16.501,2.368,1,False,2,945.908,35.881,46.558,30.837,4,3,2.905,18,1135.064,1
sim-00226,rapid,19,dynamic_programming-item-19,dynamic_programming,hard,9,0.384918,0.341037,False,False,72.35,22.463,1.825,2,False,2,1858.657,28.243,49.887,30.837,3,1,2.804,19,1374.645,0
sim-00226,rapid,20,classes_and_objects-item-20,classes_and_objects,hard,10,0.335683,0.364947,False,True,72.257,18.719,2.271,1,False,2,1608.161,40.955,53.538,30.837,2,3,2.499,20,1445.137,1
sim-00226,rapid,21,classes_and_objects-item-21,classes_and_objects,easy,1,0.294767,0.390116,False,False,24.855,8.689,3.338,1,False,2,792.846,48.371,16.166,30.837,2,0,3.765,21,521.956,0
sim-00226,rapid,22,sorting_searching-item-22,sorting_searching,easy,2,0.260763,0.403959,True,False,35.884,9.093,3.156,1,False,2,989.384,41.524,26.791,30.837,3,4,2.827,22,789.45,0
sim-00226,rapid,23,complexity_analysis-item-23,complexity_analysis,easy,3,0.327898,0.41906,False,False,44.739,15.998,3.155,1,False,2,840.845,30.417,28.741,30.837,3,2,3.195,23,1028.996,0
sim-00226,rapid,24,network_fundamentals-item-24,network_fundamentals,medium,4,0.288297,0.43542,False,False,48.088,17.114,3.528,2,False,2,643.948,30.235,30.974,30.837,1,1,3.059,24,1154.104,0
sim-00226,rapid,25,complexity_analysis-item-25,complexity_analysis,medium,5,0.255386,0.453038,True,False,51.071,12.564,3.654,1,False,3,395.986,22.748,38.507,30.837,4,4,2.775,25,1276.763,1
sim-00226,rapid,26,graph_algorithms-item-26,graph_algorithms,medium,6,0.32343,0.471914,True,False,55.242,18.906,3.34,1,False,3,466.829,31.112,36.336,30.837,3,3,4.133,26,1436.294,1
sim-00226,rapid,27,hash_tables-item-27,hash_tables,medium,7,0.379977,0.492049,True,False,61.45,21.998,3.217,1,False,3,1302.263,14.902,39.452,30.837,4,3,4.192,27,1659.158,0
sim-00226,rapid,28,sql_basics-item-28,sql_basics,hard,8,0.426971,0.513443,False,False,61.874,23.46,3.611,2,False,3,366.506,14.898,38.414,30.837,3,1,3.414,28,1732.46,1
sim-00226,rapid,29,graph_algorithms-item-29,graph_algorithms,hard,9,0.370631,0.536095,False,False,80.585,30.447,3.881,1,False,2,1141.414,24.369,50.137,30.837,4,2,4.013,29,2336.954,1
sim-00226,rapid,30,graphs-item-30,graphs,hard,10,0.32381,0.560005,False,False,78.409,21.22,3.579,2,False,3,1032.487,7.646,57.19,30.837,4,3,4.263,30,2352.275,1
sim-00227,careful,1,trees_and_bst-item-1,trees_and_bst,easy,1,0.353251,0.0,True,False,23.853,5.99,0.719,1,False,2,1317.681,37.05,17.863,20.547,3,2,0.501,1,23.853,1
sim-00227,careful,2,ip_addressing-item-2,ip_addressing,easy,2,0.376221,0.028816,False,False,27.079,7.951,0,1,False,2,700.419,52.52,19.128,20.547,2,1,0.447,2,54.157,1
sim-00227,careful,3,transport_protocols-item-3,transport_protocols,easy,3,0.338537,0.060251,True,False,26.306,7.311,0.194,1,False,2,1082.012,63.882,18.995,20.547,0,2,0.315,3,78.918,0
sim-00227,careful,4,distributed_databases-item-4,distributed_databases,medium,4,0.363112,0.094306,False,False,36.533,12.985,0.861,1,False,2,870.254,44.535,23.548,20.547,2,2,0.91,4,146.132,0
sim-00227,careful,5,design_patterns-item-5,design_patterns,medium,5,0.326859,0.13098,False,False,41.717,10.192,1.219,2,False,2,1005.272,62.802,31.525,20.547,2,0,2.074,5,208.584,0
sim-00227,careful,6,scheduling-item-6,scheduling,medium,6,0.294564,0.170274,True,False,54.755,15.651,1.916,1,False,2,1212.418,40.872,39.103,20.547,3,1,1.182,6,328.528,0
sim-00227,careful,7,greedy_algorithms-item-7,greedy_algorithms,medium,7,0.323939,0.212188,False,False,56.659,16.757,2.035,1,False,2,900.696,38.273,39.902,20.547,0,2,1.642,7,396.613,1
sim-00227,careful,8,normalization-item-8,normalization,hard,8,0.291962,0.256721,False,False,63.43,23.717,2.76,1,False,3,1399.248,11.504,39.713,20.547,2,1,2.803,8,507.439,1
sim-00227,careful,9,distributed_databases-item-9,distributed_databases,hard,9,0.263475,0.303874,False,False,67.134,18.268,2.357,1,False,3,718.83,34.237,48.866,20.547,3,3,1.632,9,604.208,1
sim-00227,careful,10,stacks_and_queues-item-10,stacks_and_queues,hard,10,0.238098,0.353646,False,False,79.222,19.911,2.893,1,False,2,1007.791,19.136,59.311,20.547,1,1,3.148,10,792.223,1
sim-00227,careful,11,scheduling-item-11,scheduling,easy,1,0.215491,0.406038,True,False,31.174,11.708,2.936,1,False,3,557.244,26.696,19.466,20.547,3,5,3.927,11,342.913,1
sim-00227,careful,12,graph_algorithms-item-12,graph_algorithms,easy,2,0.253497,0.434854,True,False,40.962,14.449,3.181,1,False,3,597.319,30.54,26.513,20.547,3,3,3.511,12,491.546,1
sim-00227,careful,13,classes_and_objects-item-13,classes_and_objects,easy,3,0.287355,0.466289,True,False,50.155,18.227,3.937,1,False,4,790.789,27.347,31.928,20.547,5,3,4.13,13,652.02,1
sim-00227,careful,14,normalization-item-14,normalization,medium,4,0.317517,0.500344,False,False,49.289,12.967,3.572,1,False,3,797.838,29.853,36.322,20.547,3,2,3.332,14,690.051,1
sim-00227,careful,15,graph_algorithms-item-15,graph_algorithms,medium,5,0.286241,0.537019,False,False,52.679,19.189,3.487,2,False,3,617.142,7.127,33.49,20.547,4,2,4.043,15,790.191,0
sim-00227,careful,16,inheritance_polymorphism-item-16,inheritance_polymorphism,medium,6,0.258379,0.576313,False,False,62.148,24.457,4.219,1,False,4,819.739,26.281,37.691,20.547,4,3,4.328,16,994.371,1
sim-00227,careful,17,congestion_control_net-item-17,congestion_control_net,medium,7,0.233558,0.618226,False,False,65.087,18.639,5.183,1,True,4,112.184,7.419,46.448,20.547,4,3,4.003,17,1106.485,1
sim-00227,careful,18,arrays_and_lists-item-18,arrays_and_lists,hard,8,0.211446,0.662759,False,False,87.163,30.436,5.137,1,True,4,159.11,0.937,56.727,20.547,5,3,4.13,18,1568.925,1
sim-00227,careful,19,trees_and_bst-item-19,trees_and_bst,hard,9,0.191748,0.709912,False,False,78.533,23.517,3.929,1,True,4,185.801,2.021,55.016,20.547,5,5,5.383,19,1492.127,1
sim-00227,careful,20,advanced_algorithms-item-20,advanced_algorithms,hard,10,0.1742,0.759685,False,False,93.817,34.278,4.265,2,True,4,9.125,0.07,59.54,20.547,3,4,5.429,20,1876.346,1
sim-00227,careful,21,inheritance_polymorphism-item-21,inheritance_polymorphism,easy,1,0.158568,0.812077,False,False,41.005,14.934,5.066,1,True,4,0,0,26.071,20.547,3,2,6.518,21,861.115,1
sim-00227,careful,22,greedy_algorithms-item-22,greedy_algorithms,easy,2,0.144641,0.840892,False,False,43.385,13.516,6.034,1,True,4,0,0,29.869,20.547,4,1,7.161,22,954.48,1
sim-00227,careful,23,transport_protocols-item-23,transport_protocols,easy,3,0.132235,0.872328,False,False,54.924,19.26,6.202,1,True,4,0,0,35.664,20.547,5,3,7.616,23,1263.258,1
sim-00227,careful,24,transport_protocols-item-24,transport_protocols,medium,4,0.121183,0.906382,False,False,59.216,15.33,6.404,1,True,4,0,0,43.886,20.547,5,3,6.277,24,1421.174,1
sim-00227,careful,25,distributed_databases-item-25,distributed_databases,medium,5,0.111338,0.943057,False,False,66.988,25.912,6.502,1,True,5,0,0,41.077,20.547,6,7,6.742,25,1674.702,1
sim-00227,careful,26,transactions_acid-item-26,transactions_acid,medium,6,0.102567,0.982351,False,False,76.707,21.56,5.707,1,True,4,0,0,55.147,20.547,4,2,7.505,26,1994.374,1
sim-00227,careful,27,dynamic_programming-item-27,dynamic_programming,medium,7,0.094753,1.0,True,False,74.813,19.938,6.986,1,True,4,0,0,54.875,20.547,5,2,8.048,27,2019.941,1
sim-00227,careful,28,synchronization-item-28,synchronization,hard,8,0.145938,1.0,False,False,89.02,28.286,7.958,1,True,4,0,0,60.734,20.547,5,5,7.51,28,2492.559,1
sim-00227,careful,29,ip_addressing-item-29,ip_addressing,hard,9,0.13339,1.0,False,False,85.759,31.367,7.108,1,True,5,0,0,54.391,20.547,5,3,7.812,29,2487.002,1
sim-00227,careful,30,network_security-item-30,network_security,hard,10,0.122212,1.0,False,False,97.963,28.901,6.307,2,True,5,0,0,69.062,20.547,5,4,8.072,30,2938.903,1
sim-00228,fatigable,1,transport_protocols-item-1,transport_protocols,easy,1,0.120291,0.0,True,False,24.653,6.653,0.493,1,False,1,735.577,32.427,18.0,31.153,2,1,0.84,1,24.653,1
sim-00228,fatigable,2,graph_algorithms-item-2,graph_algorithms,easy,2,0.15565,0.069719,False,False,23.883,6.712,1.029,1,False,2,390.69,41.76,17.17,31.153,4,0,1.807,2,47.765,0
sim-00228,fatigable,3,synchronization-item-3,synchronization,easy,3,0.126506,0.145775,True,False,39.318,12.057,0.546,1,False,2,721.474,28.244,27.262,31.153,3,1,1.815,3,117.955,0
sim-00228,fatigable,4,application_protocols-item-4,application_protocols,medium,4,0.16058,0.22817,False,True,46.183,15.238,1.615,2,False,1,414.27,32.878,30.945,31.153,3,0,2.191,4,184.733,1
sim-00228,fatigable,5,sorting_searching-item-5,sorting_searching,medium,5,0.130416,0.316903,True,False,51.279,16.114,2.573,1,False,2,798.479,26.031,35.165,31.153,2,0,2.589,5,256.397,0
sim-00228,fatigable,6,dynamic_programming-item-6,dynamic_programming,medium,6,0.16368,0.411974,False,False,55.573,18.132,2.831,1,True,3,258.418,11.211,37.441,31.153,4,3,4.141,6,333.44,1
sim-00228,fatigable,7,hash_tables-item-7,hash_tables,medium,7,0.132875,0.513383,False,False,71.692,20.459,3.126,2,True,2,326.828,9.623,51.234,31.153,3,2,4.366,7,501.847,0
sim-00228,fatigable,8,divide_and_conquer-item-8,divide_and_conquer,hard,8,0.108443,0.62113,False,True,77.539,25.403,3.59,2,True,3,142.08,4.603,52.137,31.153,4,3,5.101,8,620.315,1
sim-00228,fatigable,9,advanced_ds-item-9,advanced_ds,hard,9,0.089067,0.735215,False,False,85.879,33.007,4.911,1,True,4,0,0,52.872,31.153,6,4,5.576,9,772.907,1
sim-00228,fatigable,10,advanced_algorithms-item-10,advanced_algorithms,hard,10,0.0737,0.855638,False,False,93.764,23.521,5.525,1,True,4,0,0,70.243,31.153,5,1,6.391,10,937.637,1
sim-00228,fatigable,11,sorting_searching-item-11,sorting_searching,easy,1,0.061513,0.982399,False,True,55.142,21.119,6.268,1,True,4,0,0,34.022,31.153,4,3,6.344,11,606.558,1
sim-00228,fatigable,12,advanced_algorithms-item-12,advanced_algorithms,easy,2,0.051847,1.0,False,True,53.764,18.997,7.518,1,True,5,0,0,34.767,31.153,6,5,7.46,12,645.163,1
sim-00228,fatigable,13,routing-item-13,routing,easy,3,0.044182,1.0,False,False,61.231,20.949,6.362,1,True,4,0,0,40.282,31.153,4,3,7.301,13,796.002,1
sim-00228,fatigable,14,advanced_ds-item-14,advanced_ds,medium,4,0.038102,1.0,False,False,63.052,15.435,7.489,1,True,5,0,0,47.617,31.153,6,4,7.952,14,882.727,1
sim-00228,fatigable,15,solid_principles-item-15,solid_principles,medium,5,0.033281,1.0,False,False,69.891,25.677,7.102,1,True,4,0,0,44.214,31.153,3,4,6.958,15,1048.368,1
sim-00228,fatigable,16,advanced_ds-item-16,advanced_ds,medium,6,0.029457,1.0,False,False,85.664,23.155,6.497,1,True,4,0,0,62.51,31.153,5,4,6.474,16,1370.63,1
sim-00228,fatigable,17,network_fundamentals-item-17,network_fundamentals,medium,7,0.026424,1.0,False,False,71.559,17.403,6.296,1,True,4,0,0,54.156,31.153,4,4,6.949,17,1216.505,1
sim-00228,fatigable,18,design_patterns-item-18,design_patterns,hard,8,0.024019,1.0,False,False,86.593,31.444,6.23,1,True,4,0,0,55.149,31.153,5,4,8.997,18,1558.668,1
sim-00228,fatigable,19,complexity_analysis-item-19,complexity_analysis,hard,9,0.022111,1.0,False,False,84.358,31.993,5.924,2,True,5,0,0,52.365,31.153,6,3,7.724,19,1602.797,1
sim-00228,fatigable,20,stacks_and_queues-item-20,stacks_and_queues,hard,10,0.020598,1.0,False,False,95.657,25.295,6.121,1,True,4,0,0,70.362,31.153,4,5,7.567,20,1913.147,1
sim-00228,fatigable,21,dynamic_programming-item-21,dynamic_programming,easy,1,0.019399,1.0,False,False,56.71,22.672,6.579,1,True,4,0,0,34.038,31.153,3,2,7.758,21,1190.917,1
sim-00228,fatigable,22,application_protocols-item-22,application_protocols,easy,2,0.018447,1.0,False,False,63.123,24.269,7.138,2,True,4,0,0,38.854,31.153,7,3,6.452,22,1388.702,1
sim-00228,fatigable,23,complexity_analysis-item-23,complexity_analysis,easy,3,0.017692,1.0,False,False,60.989,17.572,6.378,2,True,4,0,0,43.417,31.153,3,3,7.3,23,1402.736,1
sim-00228,fatigable,24,greedy_algorithms-item-24,greedy_algorithms,medium,4,0.017094,1.0,False,False,73.98,27.004,5.439,1,True,4,0,0,46.976,31.153,3,5,8.081,24,1775.524,1
sim-00228,fatigable,25,solid_principles-item-25,solid_principles,medium,5,0.016619,1.0,False,False,69.613,19.281,6.481,1,True,4,0,0,50.332,31.153,5,2,7.647,25,1740.313,1
sim-00228,fatigable,26,sql_basics-item-26,sql_basics,medium,6,0.016243,1.0,False,False,81.584,30.075,7.004,1,True,4,0,0,51.509,31.153,4,4,7.366,26,2121.185,1
sim-00228,fatigable,27,normalization-item-27,normalization,medium,7,0.015944,1.0,False,True,86.929,28.418,6.854,1,True,4,0,0,58.512,31.153,4,2,7.668,27,2347.088,1
sim-00228,fatigable,28,classes_and_objects-item-28,classes_and_objects,hard,8,0.015707,1.0,False,True,87.29,24.382,6.011,1,True,4,0,0,62.908,31.153,4,3,5.963,28,2444.119,1
sim-00228,fatigable,29,processes_threads-item-29,processes_threads,hard,9,0.015519,1.0,False,False,93.203,33.304,6.409,1,True,4,0,0,59.899,31.153,5,3,7.996,29,2702.883,1
sim-00228,fatigable,30,application_protocols-item-30,application_protocols,hard,10,0.015371,1.0,False,True,96.504,24.568,6.994,1,True,5,0,0,71.936,31.153,6,6,6.811,30,2895.122,1
sim-00229,steady,1,dynamic_programming-item-1,dynamic_programming,easy,1,0.392988,0.0,True,False,19.902,7.363,1.052,1,False,2,889.918,24.611,12.539,36.519,4,1,0.781,1,19.902,0
sim-00229,steady,2,heaps-item-2,heaps,easy,2,0.431769,0.021957,True,False,28.793,9.73,0.701,1,False,1,842.316,18.965,19.063,36.519,1,1,0.382,2,57.586,0
sim-00229,steady,3,dynamic_programming-item-3,dynamic_programming,easy,3,0.466614,0.04591,True,False,31.263,7.918,0,1,False,2,1032.79,35.642,23.345,36.519,1,1,0.878,3,93.788,1
sim-00229,steady,4,transport_protocols-item-4,transport_protocols,medium,4,0.497921,0.07186,True,False,33.076,12.675,0.012,1,False,1,817.278,24.223,20.401,36.519,3,2,0.752,4,132.304,0
sim-00229,steady,5,sql_basics-item-5,sql_basics,medium,5,0.52605,0.099805,True,False,37.399,10.218,1.583,1,False,1,912.541,14.505,27.181,36.519,1,2,1.263,5,186.997,1
sim-00229,steady,6,deadlocks-item-6,deadlocks,medium,6,0.551324,0.129746,False,False,39.795,10.282,2.12,1,False,2,1190.387,53.163,29.513,36.519,4,1,2.092,6,238.772,1
sim-00229,steady,7,congestion_control_net-item-7,congestion_control_net,medium,7,0.503027,0.161684,True,False,57.518,15.565,1.828,1,False,2,1715.708,50.841,41.953,36.519,3,1,1.388,7,402.625,0
sim-00229,steady,8,routing-item-8,routing,hard,8,0.530638,0.195618,False,False,62.032,20.183,1.791,1,False,2,1465.678,20.901,41.849,36.519,3,2,1.424,8,496.255,1
sim-00229,steady,9,arrays_and_lists-item-9,arrays_and_lists,hard,9,0.484441,0.231548,False,False,68.582,25.997,1.616,2,False,2,809.463,30.581,42.585,36.519,2,1,2.404,9,617.238,1
sim-00229,steady,10,memory_management-item-10,memory_management,hard,10,0.442934,0.269473,False,False,75.823,26.325,2.052,1,False,2,821.406,33.016,49.498,36.519,3,3,1.246,10,758.23,1
sim-00229,steady,11,trees_and_bst-item-11,trees_and_bst,easy,1,0.40564,0.309395,True,False,25.969,9.87,2.458,1,False,2,330.357,30.04,16.099,36.519,1,0,2.373,11,285.664,1
sim-00229,steady,12,advanced_ds-item-12,advanced_ds,easy,2,0.443137,0.331353,True,False,25.981,8.447,2.706,1,False,3,388.539,23.372,17.534,36.519,4,2,2.345,12,311.769,0
sim-00229,steady,13,transactions_acid-item-13,transactions_acid,easy,3,0.476827,0.355306,False,False,35.647,12.804,3.15,1,False,3,588.019,44.332,22.843,36.519,3,3,2.783,13,463.412,0
sim-00229,steady,14,application_protocols-item-14,application_protocols,medium,4,0.436093,0.381255,False,False,49.51,19.328,3.286,1,False,2,967.922,36.725,30.181,36.519,3,2,3.611,14,693.133,0
sim-00229,steady,15,application_protocols-item-15,application_protocols,medium,5,0.399493,0.4092,True,False,52.034,17.086,3.602,1,False,3,574.72,14.191,34.949,36.519,3,2,3.933,15,780.511,1
sim-00229,steady,16,inheritance_polymorphism-item-16,inheritance_polymorphism,medium,6,0.437614,0.439142,True,False,56.164,22.123,3.173,1,False,2,584.998,11.209,34.041,36.519,3,2,3.041,16,898.629,1
sim-00229,steady,17,distributed_databases-item-17,distributed_databases,medium,7,0.471865,0.47108,False,False,57.278,16.066,3.451,2,False,3,399.803,13.602,41.212,36.519,3,3,3.816,17,973.731,1
sim-00229,steady,18,design_patterns-item-18,design_patterns,hard,8,0.431634,0.505013,False,True,65.715,19.55,4.274,1,False,3,1120.617,26.832,46.165,36.519,5,2,3.839,18,1182.874,1
sim-00229,steady,19,complexity_analysis-item-19,complexity_analysis,hard,9,0.395487,0.540943,False,False,76.71,18.899,4.578,2,True,3,0,0,57.811,36.519,4,3,4.583,19,1457.482,1
sim-00229,steady,20,processes_threads-item-20,processes_threads,hard,10,0.36301,0.578869,False,False,79.721,20.284,3.942,1,True,3,306.819,5.728,59.437,36.519,3,2,5.004,20,1594.412,1
sim-00229,steady,21,heaps-item-21,heaps,easy,1,0.333829,0.618791,False,False,47.032,13.196,3.786,1,True,3,74.186,3.949,33.837,36.519,4,3,4.714,21,987.682,1
sim-00229,steady,22,sql_basics-item-22,sql_basics,easy,2,0.30761,0.640748,True,False,44.737,12.652,3.312,1,True,3,199.575,17.03,32.085,36.519,3,2,5.049,22,984.224,1
sim-00229,steady,23,solid_principles-item-23,solid_principles,easy,3,0.355058,0.664701,True,False,47.353,18.006,4.7,1,True,3,0,0,29.347,36.519,3,1,5.354,23,1089.127,1
sim-00229,steady,24,deadlocks-item-24,deadlocks,medium,4,0.397689,0.690651,True,False,57.031,20.799,5.566,1,True,4,0,0,36.232,36.519,5,4,4.836,24,1368.749,1
sim-00229,steady,25,concurrency_control-item-25,concurrency_control,medium,5,0.435993,0.718596,True,False,59.46,18.868,5.53,1,True,4,0,0,40.592,36.519,4,2,5.744,25,1486.506,1
sim-00229,steady,26,design_patterns-item-26,design_patterns,medium,6,0.470408,0.748537,False,False,68.984,27.221,4.944,1,True,3,0,0,41.763,36.519,4,2,4.704,26,1793.574,1
sim-00229,steady,27,advanced_ds-item-27,advanced_ds,medium,7,0.430326,0.780475,False,False,77.191,27.21,5.523,1,True,4,0,0,49.981,36.519,5,3,6.333,27,2084.144,1
sim-00229,steady,28,stacks_and_queues-item-28,stacks_and_queues,hard,8,0.394312,0.814409,False,False,74.235,23.213,5.653,1,True,4,0,0,51.023,36.519,4,5,6.112,28,2078.584,1
sim-00229,steady,29,design_patterns-item-29,design_patterns,hard,9,0.361953,0.850338,False,False,82.766,25.651,5.422,1,True,4,0,0,57.115,36.519,6,5,6.563,29,2400.218,1
sim-00229,steady,30,synchronization-item-30,synchronization,hard,10,0.33288,0.888264,False,False,91.934,31.865,5.296,1,True,4,0,0,60.069,36.519,6,5,6.975,30,2758.022,1
sim-00230,rapid,1,sorting_searching-item-1,sorting_searching,easy,1,0.501821,0.0,False,False,19.054,4.626,0.117,1,False,1,571.656,18.95,14.427,47.232,2,0,0.388,1,19.054,0
sim-00230,rapid,2,arrays_and_lists-item-2,arrays_and_lists,easy,2,0.475112,0.032246,True,False,23.947,9.55,0.562,1,False,1,984.458,59.531,14.397,47.232,1,3,1.363,2,47.893,0
sim-00230,rapid,3,advanced_ds-item-3,advanced_ds,easy,3,0.539988,0.067423,True,False,30.327,10.733,0.887,1,False,1,1206.436,35.754,19.594,47.232,3,0,1.024,3,90.982,0
sim-00230,rapid,4,network_security-item-4,network_security,medium,4,0.599626,0.105531,True,False,37.923,12.164,1.877,1,False,1,1687.489,59.827,25.76,47.232,2,1,1.599,4,151.693,1
sim-00230,rapid,5,hash_tables-item-5,hash_tables,medium,5,0.654448,0.146571,True,False,46.439,15.973,1.96,1,False,1,1772.921,16.065,30.466,47.232,1,2,1.174,5,232.195,1
sim-00230,rapid,6,normalization-item-6,normalization,medium,6,0.704844,0.190542,True,False,49.746,13.08,1.411,1,False,1,1085.313,32.51,36.666,47.232,1,1,2.083,6,298.474,0
sim-00230,rapid,7,deadlocks-item-7,deadlocks,medium,7,0.751171,0.237445,True,False,57.209,16.417,2.413,1,False,1,1920.358,34.347,40.791,47.232,3,2,3.273,7,400.46,0
sim-00230,rapid,8,network_fundamentals-item-8,network_fundamentals,hard,8,0.793757,0.287279,False,False,64.853,17.109,1.763,1,False,2,1605.914,50.429,47.744,47.232,2,2,1.857,8,518.828,0
sim-00230,rapid,9,sorting_searching-item-9,sorting_searching,hard,9,0.743476,0.340044,False,False,65.196,16.51,2.63,1,False,2,1672.678,48.306,48.686,47.232,3,2,3.421,9,586.764,0
sim-00230,rapid,10,scheduling-item-10,scheduling,hard,10,0.697255,0.395741,False,False,72.788,28.687,3.195,1,False,2,1493.184,19.986,44.101,47.232,0,3,3.004,10,727.877,0
sim-00230,rapid,11,stacks_and_queues-item-11,stacks_and_queues,easy,1,0.654765,0.45437,True,False,32.664,7.893,3.784,1,False,2,474.057,31.971,24.771,47.232,4,2,3.771,11,359.299,0
sim-00230,rapid,12,sql_basics-item-12,sql_basics,easy,2,0.705136,0.486615,True,False,30.9,8.108,3.721,1,False,3,504.539,29.051,22.792,47.232,4,3,4.052,12,370.801,0
sim-00230,rapid,13,processes_threads-item-13,processes_threads,easy,3,0.751439,0.521792,True,False,50.227,13.691,4.229,1,False,2,397.455,22.585,36.535,47.232,3,2,3.596,13,652.945,0
sim-00230,rapid,14,ip_addressing-item-14,ip_addressing,medium,4,0.794003,0.559901,True,False,41.954,16.696,3.958,1,True,2,342.434,2.872,25.258,47.232,3,1,4.805,14,587.354,1
sim-00230,rapid,15,processes_threads-item-15,processes_threads,medium,5,0.833131,0.60094,True,False,53.189,13.042,4.406,1,False,2,911.035,25.698,40.148,47.232,3,4,5.175,15,797.841,1
sim-00230,rapid,16,sorting_searching-item-16,sorting_searching,medium,6,0.8691,0.644912,True,False,48.869,13.98,4.595,1,True,3,220.626,9.125,34.889,47.232,3,3,5.536,16,781.901,1
sim-00230,rapid,17,inheritance_polymorphism-item-17,inheritance_polymorphism,medium,7,0.902164,0.691814,True,False,62.989,23.78,4.388,1,True,3,0,0,39.208,47.232,5,1,5.342,17,1070.805,1
sim-00230,rapid,18,complexity_analysis-item-18,complexity_analysis,hard,8,0.932558,0.741648,False,False,77.211,20.294,5.963,1,True,3,314.441,5.074,56.917,47.232,4,2,5.432,18,1389.791,1
sim-00230,rapid,19,network_security-item-19,network_security,hard,9,0.87107,0.794414,False,False,77.816,22.412,5.676,2,True,3,0,0,55.403,47.232,1,2,6.837,19,1478.496,1
sim-00230,rapid,20,graph_algorithms-item-20,graph_algorithms,hard,10,0.814546,0.850111,False,False,86.774,23.651,5.446,1,True,4,51.924,1.304,63.124,47.232,3,2,6.704,20,1735.485,1
sim-00230,rapid,21,application_protocols-item-21,application_protocols,easy,1,0.762586,0.908739,True,False,47.141,15.849,6.193,1,True,3,0,0,31.292,47.232,5,3,5.932,21,989.967,1
sim-00230,rapid,22,divide_and_conquer-item-22,divide_and_conquer,easy,2,0.804251,0.940985,True,False,54.127,14.177,6.921,1,True,3,0,0,39.95,47.232,5,2,7.936,22,1190.801,1
sim-00230,rapid,23,transactions_acid-item-23,transactions_acid,easy,3,0.842551,0.976162,True,False,53.104,18.807,5.989,1,True,3,0,0,34.297,47.232,3,3,7.298,23,1221.394,1
sim-00230,rapid,24,application_protocols-item-24,application_protocols,medium,4,0.877759,1.0,True,False,55.581,16.714,5.762,1,True,4,0,0,38.867,47.232,5,4,7.142,24,1333.933,1
sim-00230,rapid,25,greedy_algorithms-item-25,greedy_algorithms,medium,5,0.910124,1.0,True,False,64.136,20.385,7.083,1,True,3,0,0,43.751,47.232,4,3,7.614,25,1603.392,1
sim-00230,rapid,26,heaps-item-26,heaps,medium,6,0.939876,1.0,False,False,69.121,23.53,7.261,1,True,3,0,0,45.591,47.232,2,4,7.129,26,1797.133,1
sim-00230,rapid,27,dynamic_programming-item-27,dynamic_programming,medium,7,0.877796,1.0,True,False,69.448,26.619,6.962,1,True,4,0,0,42.829,47.232,6,1,7.365,27,1875.09,1
sim-00230,rapid,28,classes_and_objects-item-28,classes_and_objects,hard,8,0.910158,1.0,False,False,79.888,27.602,6.923,1,True,4,0,0,52.286,47.232,5,3,8.059,28,2236.864,1
sim-00230,rapid,29,network_fundamentals-item-29,network_fundamentals,hard,9,0.850478,1.0,True,False,84.256,27.495,6.085,1,True,4,0,0,56.76,47.232,3,5,7.282,29,2443.41,1
sim-00230,rapid,30,dynamic_programming-item-30,dynamic_programming,hard,10,0.885046,1.0,False,False,93.067,33.2,6.74,1,True,3,0,0,59.867,47.232,4,4,7.718,30,2792.003,1
sim-00231,careful,1,heaps-item-1,heaps,easy,1,0.523011,0.0,True,False,21.181,6.618,0.045,1,False,1,634.885,32.366,14.563,41.131,1,0,0.653,1,21.181,0
sim-00231,careful,2,solid_principles-item-2,solid_principles,easy,2,0.538688,0.044888,True,False,27.507,8.377,0.055,1,False,2,734.193,24.494,19.13,41.131,5,1,1.409,2,55.014,0
